,ASIN,product_name,seller,seller_link,seller2,seller_link2,batteries,batteries_required?,date_first_available,discontinued_by_mfg,item_model_number,package_dimensions,product_dimensions,freq_bought,freq_bought_link,link_to_all_reviews
5743,B08PTQWSSZ ,"Tablet Stand Holder for Desk, Upgraded Enlarged Lisen iPad Holder Ultra Stable, Height Angle Adjustable Tablet Holder iPad Stand Compatible with All Tablets, iPad, Cell Phones(4-11in)",NiceTop,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3ISN3IGK0NJQ9&isAmazonFulfilled=1,Visit the LISEN Store,/stores/LiSEN/page/F09D114B-09A7-42A4-BF17-96F25A777D5B?ref_=ast_bln,,,"January 10, 2021",No,LV660,9.21 x 4.92 x 3.98 inches,,"Cell Phone Stand, Angle Height Adjustable LISEN Phone Stand for Desk, Thick Case Friendly Phone…",https://www.amazon.com/Height-Adjustable-LISEN-Aluminum-Compatible/dp/B07Z82895W/ref=pd_bxgy_2/146-0944591-7304157?_encoding=UTF8&pd_rd_i=B07Z82895W&pd_rd_r=161445ea-5de7-4c7b-b5a3-74542e0bcfda&pd_rd_w=0vSPk&pd_rd_wg=gq9hL&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=ASTS5WR9784MDGCCVPB2&psc=1&refRID=ASTS5WR9784MDGCCVPB2,
5744,B07RGC9QSL ,"HP USB-C Dock G5, 5TW10AA#ABB",,,Visit the HP Store,/stores/HP/page/5BA42671-3E42-4AEB-B9E4-272F10DD0121?ref_=ast_bln,,,"September 2, 2019",No,5TW10AA#ABA,,4.8 x 4.8 x 1.8 inches,,,/HP-5TW10AA-ABB-USB-C-Dock/product-reviews/B07RGC9QSL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5745,B08TX17XGR ,"Puccy 2 Pack Anti Blue Light Screen Protector Film, compatible with Elo I-Series E222787 22"" Display Monitor TPU Guard （ Not Tempered Glass Protectors ）",BYWIN,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2W9PFRGN38AL7,Brand: Puccy,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Puccy,,,"March 16, 2021",,,,,,,
5746,B084ZJFNKN ,"Webcam HD 1080p Web Camera, USB PC Computer Webcam with Microphone, Laptop Desktop Full HD Camera Video Webcam 110 Degree Widescreen, Pro Streaming Webcam for Recording, Calling, Conferencing, Gaming",ToLuLu,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1TJG0B2KA7VMB&isAmazonFulfilled=1,Brand: ToLuLu,https://www.amazon.com/ToLuLu/b/ref=bl_dp_s_web_18994948011?ie=UTF8&node=18994948011&field-lbr_brands_browse-bin=ToLuLu,,,"February 19, 2020",,,,3.8 x 3.1 x 2.5 inches,"Anker 4-Port USB 3.0 Hub, Ultra-Slim Data USB Hub with 2 ft Extended Cable [Charging Not Supported…",https://www.amazon.com/Anker-Extended-MacBook-Surface-Notebook/dp/B07L32B9C2/ref=pd_bxgy_2/134-7150574-6389367?_encoding=UTF8&pd_rd_i=B07L32B9C2&pd_rd_r=ad24dbaf-5362-4f20-a6f9-99536e290038&pd_rd_w=jEpwp&pd_rd_wg=k064V&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=NQQ2R7DP7RCXE5P0G1BB&psc=1&refRID=NQQ2R7DP7RCXE5P0G1BB,https://www.amazon.com/Microphone-110-Degree-Widescreen-Streaming-Conferencing/product-reviews/B084ZJFNKN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5747,B077JTT4ZK ,"Acer 22"" B226WL LED LCD Monitor Model UM.EB6AA.002",,,Visit the Acer Store,/stores/Acer/page/0074ABD9-06D1-469D-B509-C3134D6FFFF2?ref_=ast_bln,,,"November 17, 2017",,UM.EB6AA.002,,19.91 x 2.05 x 13.11 inches,,,
5748,B08MPDX2G5 ,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),Comix Group,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A28ZKYI2GX8H30&isAmazonFulfilled=1,Visit the Comix Store,/stores/Comix/page/74AED4FF-06F7-4CA9-9029-24AA4C6F45FA?ref_=ast_bln,,,"November 4, 2020",,,16.42 x 12.64 x 5.71 inches,,,,
5749,B08SW9DKPK ,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,ALILY,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3URZTWFDKUF47&isAmazonFulfilled=1,Visit the WESTREE Store,/stores/WESTREE/page/F0F673E8-F14D-4C91-A5A6-C498DBA5740A?ref_=ast_bln,,,"January 13, 2021",,,15.39 x 11.26 x 4.13 inches,,,,
5750,B08TX17XGR ,"Puccy 2 Pack Anti Blue Light Screen Protector Film, compatible with Elo I-Series E222787 22"" Display Monitor TPU Guard （ Not Tempered Glass Protectors ）",BYWIN,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2W9PFRGN38AL7,Brand: Puccy,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Puccy,,,"March 16, 2021",,,,,,,
5751,B084ZJFNKN ,"Webcam HD 1080p Web Camera, USB PC Computer Webcam with Microphone, Laptop Desktop Full HD Camera Video Webcam 110 Degree Widescreen, Pro Streaming Webcam for Recording, Calling, Conferencing, Gaming",ToLuLu,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1TJG0B2KA7VMB&isAmazonFulfilled=1,Brand: ToLuLu,https://www.amazon.com/ToLuLu/b/ref=bl_dp_s_web_18994948011?ie=UTF8&node=18994948011&field-lbr_brands_browse-bin=ToLuLu,,,"February 19, 2020",,,,3.8 x 3.1 x 2.5 inches,"Anker 4-Port USB 3.0 Hub, Ultra-Slim Data USB Hub with 2 ft Extended Cable [Charging Not Supported…",https://www.amazon.com/Anker-Extended-MacBook-Surface-Notebook/dp/B07L32B9C2/ref=pd_bxgy_2/132-6770336-5037124?_encoding=UTF8&pd_rd_i=B07L32B9C2&pd_rd_r=d9c74414-edb2-476c-9384-7f88ea17f478&pd_rd_w=bHcgu&pd_rd_wg=QnMf3&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=SQHSZPP59DB8CX42YBSS&psc=1&refRID=SQHSZPP59DB8CX42YBSS,https://www.amazon.com/Microphone-110-Degree-Widescreen-Streaming-Conferencing/product-reviews/B084ZJFNKN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5752,B077JTT4ZK ,"Acer 22"" B226WL LED LCD Monitor Model UM.EB6AA.002",,,Visit the Acer Store,/stores/Acer/page/0074ABD9-06D1-469D-B509-C3134D6FFFF2?ref_=ast_bln,,,"November 17, 2017",,UM.EB6AA.002,,19.91 x 2.05 x 13.11 inches,,,
5753,B077J3F5MP ,"Twelve South HiRise Pro for iMac/ Displays/ Monitors | Height-adjustable stand w/ storage, reversible front + leather inlay",,,Visit the Twelve South Store,/stores/Twelve+South/page/0B88F947-89E0-4581-A2C9-0C703551BAA2?ref_=ast_bln,,,"December 8, 2017",No,12-1719,,10 x 9.75 x 8.5 inches,,,/Twelve-South-Monitor-HeightAdjustable-Stand/product-reviews/B077J3F5MP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5754,B07NQX5PXY ,"Wacom Cintiq Pro 32 Creative Pen and Touch Display – 4K graphic drawing monitor with 8192 pen pressure and 99% Adobe RGB (DTH3220K0), 32""",,,Visit the Wacom Store,/stores/Wacom/page/1E6E3255-2B24-450B-BA02-7308188A8E26?ref_=ast_bln,1 Lithium ion batteries required. (included),,"May 22, 2019",,DTH3220K0,,33.62 x 19.92 x 2.1 inches,,,/Wacom-Cintiq-Pro-32-Creative/product-reviews/B07NQX5PXY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5755,B004352CWC ,Cotytech Triple Monitor Desk Mount Spring Arm Quick Release with Clamp Base (DM-C3SA5-C),,,Brand: Cotytech,/Cotytech/b/ref=bl_dp_s_web_3023210011?ie=UTF8&node=3023210011&field-lbr_brands_browse-bin=Cotytech,,,"September 15, 2010",,DM-C3SA5-C,,32 x 15.97 x 27.55 inches,,,
5756,B07BN217QG ,"SAMSUNG (MZ-V7E1T0BW) 970 EVO SSD 1TB - M.2 NVMe Interface Internal Solid State Drive with V-NAND Technology, Black/Red",AmazonGlobal - International Shopping,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2XZ7JICGUQ1CX&isAmazonFulfilled=1,Visit the SAMSUNG Store,/stores/Samsung%C2%AE/page/F50AFABA-4CDE-4A95-84D0-CA4C61819FEB?ref_=ast_bln,1 Lithium ion batteries required.,,"May 5, 2018",No,MZ-V7E1T0BW,,0.87 x 3.15 x 0.9 inches,,,/Samsung-970-EVO-1TB-MZ-V7E1T0BW/product-reviews/B07BN217QG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5757,B071W3B69M ,StarTech.com 3 Port Multi Monitor Adapter USB-C to 3x DisplayPort 1.2 Video Splitter USB Type-C to DP MST Hub - Dual 4K 30Hz or Triple 1080p - Thunderbolt 3 Compatible - Windows Only (MSTCDP123DP),,,Visit the StarTech Store,/stores/StarTech/page/6C0E5AEF-F9E4-4E55-9983-4D6289F918C5?ref_=ast_bln,,,"May 27, 2017",No,MSTCDP123DP,,7.87 x 3.07 x 0.79 inches,,,/StarTech-com-3-Port-USB-C-DisplayPort-Multi-Monitor/product-reviews/B071W3B69M/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5758,B07Z7ZM8CJ ,"MOUNTUP Dual Monitor Stand - Adjustable Gas Spring Dual Monitor Mount, Monitor Desk Mount with C Clamp, Grommet Mounting Base, Monitor Arm for Computer Screen up to 32 Inch, MU0005",MOUNTUP,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3O3GHLAAB8VWC&isAmazonFulfilled=1,Visit the MOUNTUP Store,/stores/MOUNTUP/page/15E8E5C0-71A7-44EF-9701-F3BE86321CF1?ref_=ast_bln,,,"October 17, 2019",,MU0005,16.02 x 12.2 x 7.05 inches,,"MOUNTUP Single Monitor Desk Mount - Adjustable Gas Spring Monitor Arm, VESA Mount with C Clamp…",https://www.amazon.com/MOUNTUP-Single-Monitor-Desk-Mount/dp/B07Z7ZGHD5/ref=pd_bxgy_2/141-7751496-2824115?_encoding=UTF8&pd_rd_i=B07Z7ZGHD5&pd_rd_r=29eece11-a51f-44ef-8b40-fcc6247c1a46&pd_rd_w=MmXdU&pd_rd_wg=o1CBD&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=R7F1Y8GNNYJ79GTJJ7ZD&psc=1&refRID=R7F1Y8GNNYJ79GTJJ7ZD,
5759,B0043B7Q54 ,"Acer 20"" TFT 1600 X 900 LCD Monitor | P206h",,,Visit the Acer Store,/stores/Acer/page/0074ABD9-06D1-469D-B509-C3134D6FFFF2?ref_=ast_bln,,,"September 16, 2010",No,,21.1 x 14.2 x 5.1 inches,,,,
5760,B07NNSP8YN ,"ASHATA VGA Switch Box, 2 in 1 Out VGA Switcher Splitter Data Synchronization VGA Monitor Switch VGA Splitter with Fast Data Transmission,No Data Loss Supports VGA, XVGA, SVGA, UXGA",,,Brand: ASHATA,/ASHATA/b/ref=bl_dp_s_web_19827903011?ie=UTF8&node=19827903011&field-lbr_brands_browse-bin=ASHATA,,,"February 12, 2019",,,,4.33 x 3.15 x 0.98 inches,,,/ASHATA-Switcher-Splitter-Synchronization-Transmission/product-reviews/B07NNSP8YN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5761,B08HQSR2M1 ,"Acer Nitro Gaming Series VG270 27"" Black IPS Freesync 75Hz LED Monitor FHD (1920 x 1080) Widescreen 16:9 1ms Response Time HDMI VGA w/Rock eDigital HDMI Cable",,,Visit the Acer Store,/stores/Acer/page/0074ABD9-06D1-469D-B509-C3134D6FFFF2?ref_=ast_bln,,,"September 9, 2020",,VG270,28 x 17 x 6 inches,,,,
5762,B07J6W5KHB ,Samsung Electronics HJ690U 75-Inch Screen LED-Lit Monitor (HG75NJ690UFXZA),Triplenet Pricing INC,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AAZRLVTNON75Z,Visit the SAMSUNG Store,/stores/Samsung%C2%AE/page/F50AFABA-4CDE-4A95-84D0-CA4C61819FEB?ref_=ast_bln,,,"September 13, 2018",,HG75NJ690UFXZA,,1 x 1 x 1 inches,,,
5763,B08P6MSZ7Y ,"CHUICHUIHU Acrylic Monitor Stand Riser, Clear Computer Monitor Riser for Desktop, Desk, Upgrade Acrylic Laptop Stand, Multi-Media iMac PC Stand for Home Office (15 x 9.3 x 3.3 in)",CHUICHUIHU Direct,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1JUVA50NQUG8E&isAmazonFulfilled=1,Brand: CHUICHUIHU,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=CHUICHUIHU,,,"February 11, 2021",No,,15.43 x 9.57 x 2.01 inches,,,,
5764,B01CDSCK7M ,JPC 23W Privacy Screen Protector Filter Anti Blue Light Glare Film Desktop Monitor (16:9 Ratio) 20.07 x 11.30 inches,Home n Office (BESLIF),https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A314DLO9Q52C5O&isAmazonFulfilled=1,Brand: BesLif,/BesLif/b/ref=bl_dp_s_web_19071039011?ie=UTF8&node=19071039011&field-lbr_brands_browse-bin=BesLif,,,"March 1, 2016",No,JAPF230W,,20.07 x 0.02 x 11.3 inches,"BesLif 21.5"" W Privacy Screen Protector Filter Film Anti- Blue Light Glare Computer Desktop Monitor…",https://www.amazon.com/Privacy-Protector-Widescreen-Computer-Desktop/dp/B01CDP7ZAM/ref=pd_bxgy_2/136-4526051-3061242?_encoding=UTF8&pd_rd_i=B01CDP7ZAM&pd_rd_r=bf6e10a0-b034-4649-9b21-b9c97eb28f19&pd_rd_w=cWncZ&pd_rd_wg=O8uai&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=HC914YQWN40J77T697DE&psc=1&refRID=HC914YQWN40J77T697DE,
5765,B00A8M8V3I ,"Viewsonic Va2431wm 24"" Lcd Monitor - 5 Ms - Adjustable Display An",,,Visit the ViewSonic Store,/stores/ViewSonic+Corporation/page/137763D7-E51B-4650-B00F-ED579E4052F5?ref_=ast_bln,,,"November 16, 2012",,,27 x 17 x 6 inches,,,,
5766,B08HJFZMVR ,"Desk Screen Baffle Fixed Clamp w/Mount Screws, 2 pcs Desktop Partition Support Bracket Shelf Clip, Aluminium Alloy Table Separator Board Clamp for Home/Office/Computer Room",kfjianben,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AKICBT9WTH88C&isAmazonFulfilled=1,Brand: KOET,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=KOET,,No,"September 4, 2020",,,,5.91 x 3.94 x 1.18 inches,,,
5767,B087M6BBFN ,"Thunderbolt 3 Dock for MacBook - 4K Triple Display 9 in 2 Laptop Docking Station Compatible for MacBook Pro/Air (Dual HDMI 100W PD3.0 2USB SD/TF RJ45), Not Compatible with MacBook 2020 M1 Chip",MOKCAO,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A18GP205BVTBWW&isAmazonFulfilled=1,Visit the VaKo Store,/stores/VAKO/page/5F4C67E2-215C-47B8-A176-08EFE9177CF3?ref_=ast_bln,,,"August 4, 2020",,HUB-12,7.5 x 4 x 1 inches,,,,/Thunderbolt-Dock-MacBook-Display-Compatible/product-reviews/B087M6BBFN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5768,B08734F2SS ,"Monitor Stand Riser with 3 Height Adjustable Desktop Metal Monitor Riser Stand with Non-Skid Rubber for Computer, Laptop, iMac, PC, Printer, Black",TUOPU PRODUCTS,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3PV54YQSIUTRR&isAmazonFulfilled=1,Visit the Metiya Store,/stores/IMLIB/page/BA508096-8E24-4D34-9A15-52A0F9BD3FE9?ref_=ast_bln,,,"August 1, 2020",,,15.6 x 9.8 x 1.3 inches,,"Power Strip, bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100…",https://www.amazon.com/Bototek-Protector-Charging-Extension-Smartphone/dp/B07MVZZV3G/ref=pd_bxgy_2/138-4820202-2077549?_encoding=UTF8&pd_rd_i=B07MVZZV3G&pd_rd_r=7939d623-2fb2-4b4d-921c-d2489a4e9f10&pd_rd_w=UOeTV&pd_rd_wg=1oD4P&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=10HNPVM57JJQ3K1JGAW8&psc=1&refRID=10HNPVM57JJQ3K1JGAW8,
5769,B07SRZDMHH ,"VGA to HDMI Adapter, 1080P VGA to HDMI Cable Converter (Male to Female) for Computer, Desktop, Laptop, PC, Monitor, Projector, HDTV with Audio Cable and USB Cable",Tansv Yami,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A248DKAYUP8QP4&isAmazonFulfilled=1,Brand: Mkan,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=Mkan,,,"June 5, 2019",,8541673887,,1.2 x 1 x 0.4 inches,,,
5770,B07X1QJTQJ ,Corsair iCUE LS100 LED Smart Lighting Strip Starter Kit,,,Visit the Corsair Store,/stores/Corsair/page/A8559A65-3FF5-4A92-A08B-15F699944A8E?ref_=ast_bln,,,"October 31, 2019",,CD-9010001-NA,,15.86 x 5.24 x 2.2 inches,,,/Corsair-LS100-Smart-Lighting-Starter/product-reviews/B07X1QJTQJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5771,B08XJV9HR6 ,"IYSHOUGONG 2 Pack 16.1"" Blue Light Blocking Screen Protector Panel Eye Protection Filter Film Anti Glare Screen Protector Compatible with Desktop Computer LED PC Monitor Laptop Screen Touchscreen",onsalezone2015,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3883X7ICSBTIZ&isAmazonFulfilled=1,Brand: IYSHOUGONG,/IYSHOUGONG/b/ref=bl_dp_s_web_20591558011?ie=UTF8&node=20591558011&field-lbr_brands_browse-bin=IYSHOUGONG,,No,,,,15 x 1 x 1 inches,,,,
5772,B07NRYPZM1 ,Longruner 5 Inch Touch Screen 800x480 TFT LCD Display for Raspberry Pi 3 2 Model B RPi 1 B B+ A A+ LSC5A (5 inch Touch Screen),Longruner,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AF7ERVVKLDA4G&isAmazonFulfilled=1,Brand: Longruner,https://www.amazon.com/Longruner/b/ref=bl_dp_s_web_20046028011?ie=UTF8&node=20046028011&field-lbr_brands_browse-bin=Longruner,,,"December 30, 2016",,LSC5A,6.1 x 5.3 x 2 inches,,"Duttek USB Header to Micro USB Dupont Cable, 90 Degree Right Angle Micro USB Male to 5 Pin…",https://www.amazon.com/Duttek-2-Pack-Motherboard-Adapter-Extended/dp/B072Q1MBSG/ref=pd_bxgy_2/145-0208689-2363719?_encoding=UTF8&pd_rd_i=B072Q1MBSG&pd_rd_r=566cdeff-5a95-45cf-a2bc-a2ac05a5e855&pd_rd_w=EI3Go&pd_rd_wg=gzYfE&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=PNBJX9V5XHHR4VA8N5VR&psc=1&refRID=PNBJX9V5XHHR4VA8N5VR,https://www.amazon.com/Longruner-800x480-Display-Raspberry-LSC5A/product-reviews/B07NRYPZM1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5773,B07W6JBJMB ,iChawk W080PT-262RL/8'' inch 1024x768 4:3 Positive HDMI VGA USB Built-in Speaker Mini Portable Support Linux Ubuntu Raspbian Debian OS Industrial Resistive Touch LCD Screen PC Monitor Display,,,Brand: iChawk,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=iChawk,,,"July 9, 2019",,W080PT-262RL,,7.76 x 6.38 x 1.38 inches,,,
5774,B07TB67K3T ,"USB C to HDMI VGA Adapter 4k, Weton 4 in 1 USB-C (Thunderbolt 3 Compatible) to HDMI,1080P VGA, USB Type C 87W PD Charging Multiport Adapter for MacBook Pro/ Switch/ iPad Pro/ Dell XPS/ Samsung",,,Brand: Weton,/Weton/b/ref=bl_dp_s_web_19832391011?ie=UTF8&node=19832391011&field-lbr_brands_browse-bin=Weton,,,"June 19, 2019",,VPS-0619,,2.4 x 1.6 x 0.5 inches,,,/Adapter-Charging-Thunderbolt-Multiport-Nintendo/product-reviews/B07TB67K3T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5775,B00JLRIKA0 ,Elo 2201L iTouch 22-inch HD Widescreen SAW LED Touchscreen Monitor (E382790),,,Brand: Elo Touch Solutions,/Elo-Touch-Solutions/b/ref=bl_dp_s_web_9513440011?ie=UTF8&node=9513440011&field-lbr_brands_browse-bin=Elo+Touch+Solutions,,,"April 10, 2014",No,E382790,,21.7 x 7.6 x 15.4 inches,,,
5776,B00SICAI04 ,"3M Privacy Filters for 38"" Widescreen Monitor - PF380W2B",SportyStreet,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A162JF4374PQ9P&isAmazonFulfilled=1,Brand: 3M,/3M/b/ref=bl_dp_s_web_2528843011?ie=UTF8&node=2528843011&field-lbr_brands_browse-bin=3M,,,"June 26, 2017",No,PF320W9B,,0.25 x 34 x 17.5 inches,,,
5777,B08956GVXN ,CanaKit Raspberry Pi 4 8GB Starter Kit - 8GB RAM,,,Visit the CanaKit Store,/stores/CanaKit/page/19109D80-639C-40C8-9222-DC6775C304EE?ref_=ast_bln,,,"July 10, 2019",,,9.57 x 6.06 x 2.28 inches,,,,/CanaKit-Raspberry-8GB-Starter-Kit/product-reviews/B08956GVXN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5778,B08MPDX2G5 ,Comix Monitor Stand Riser with 2-Layer Organizer Drawer – Metal Screen Displayer Stand with Double Drawers for Home and Office Desktop Management (Dark Brown B2525),Comix Group,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A28ZKYI2GX8H30&isAmazonFulfilled=1,Visit the Comix Store,/stores/Comix/page/74AED4FF-06F7-4CA9-9029-24AA4C6F45FA?ref_=ast_bln,,,"November 4, 2020",,,16.42 x 12.64 x 5.71 inches,,,,
5779,B08SW9DKPK ,Dual Monitor Stand Riser for 2 Monitor 21 inch Desktop Riser Length and Angle Adjustable Desktop Stand for TV Laptop Printer Stand Storage Organizer for Monitor,ALILY,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3URZTWFDKUF47&isAmazonFulfilled=1,Visit the WESTREE Store,/stores/WESTREE/page/F0F673E8-F14D-4C91-A5A6-C498DBA5740A?ref_=ast_bln,,,"January 13, 2021",,,15.39 x 11.26 x 4.13 inches,,,,
5780,B01LXCDPPK ,Logitech C922x Pro Stream Webcam – Full 1080p HD Camera,,,Visit the Logitech Store,/stores/Logitech/page/01EFDE77-7D1A-41D7-9EEA-7C2FA22AB12F?ref_=ast_bln,1 CR2 batteries required.,,"September 29, 2016",No,960-001176,,2.8 x 1.71 x 3.74 inches,,,/Logitech-C922x-Pro-Stream-Webcam/product-reviews/B01LXCDPPK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5781,B08HNGHXQR ,"BXZ Wooden Monitor Stand Computer Pc Laptop Tv Monitor Stand Riser Desk Storage Organizer Teak 2 Tiers,2 Tiers(2 Drawer)+3 Tiers-B",,,Brand: BXZ,/s/ref=bl_dp_s_web_0?ie=UTF8&search-alias=aps&field-keywords=BXZ,,,"September 8, 2020",,,,,,,
5782,B08HJ8D779 ,"USB C Docking Station, CHOETECH 15 in 1 Docking Station for MacBook and Windows, Quadruple Displays with 100W PD Input, 4K HDMI, VGA, 4 USB-A and 1 USB-C Ports, Ethernet, 3.5mm Audio Jack",,,Visit the CHOETECH Store,/stores/CHOETECH/page/AAB8B7E6-B653-46D8-8CC7-702A6FCA805D?ref_=ast_bln,,,"September 4, 2020",,HUBM21,6.1 x 5.1 x 2.8 inches,,,,
5783,B08PMH27YL ,Targus Universal USB-C DV4K Docking Station with 65W Power Delivery - for Notebook/Monitor - 65 W - USB Type C - 4 x USB Ports - Network (RJ-45) - HDMI - Thunderbolt - Wired,,,Visit the Targus Store,/stores/Targus/page/D2155296-7EA1-46F0-8F8D-924DCABC6406?ref_=ast_bln,,,"August 28, 2020",,,9 x 8 x 4 inches,,,,
5784,B00K3NXAHY ,"elago Pro Hanger for Mac - Laptop Shelf for iMac, Thunderbolt, and Other Apple Displays",elago®,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A23S71QXDZCPQA&isAmazonFulfilled=1,Visit the elago Store,/stores/elago/page/2640A367-F90F-48C9-A055-38FD6150C3E5?ref_=ast_bln,,,"May 3, 2014",No,EST-PRO-SL,,5.71 x 4.13 x 2.17 inches,,,
5785,B07NZZ6RQW ,"LINOVISION 4K 4x1 HDMI KVM Switch Support Max 4K@30Hz Input with USB2.0 Hub 4 in 1 Out Full Metal Housing Using One Set of HDMI Monitor, Keyboard and Mouse to Control 4 PC/DVR/NVR/PS3/PS4",LINOVISION,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3KQWI1F5XNCI3&isAmazonFulfilled=1,Visit the LINOVISION Store,https://www.amazon.com/stores/LINOVISION%C2%AE/page/1FCC65FC-A550-411E-92FC-9DB19FEE2A4A?ref_=ast_bln,,,"February 20, 2019",,HDMI-KVM04,,6.8 x 2.8 x 1.4 inches,"5 Pack High-Speed HDMI Cables-6ft with 90 Degree Adapter, Gold Plated Connectors, Cord Ties for TV…",https://www.amazon.com/High-Speed-Cables-6ft-Connectors-Playstaion-Ethernet/dp/B06XGHMDJ1/ref=pd_bxgy_2/140-3489850-5672324?_encoding=UTF8&pd_rd_i=B06XGHMDJ1&pd_rd_r=668be5c7-8fad-45ac-84c7-7f3711d3ae8f&pd_rd_w=qDc6W&pd_rd_wg=XBvWU&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=76V2Y2FVFVHNRQ2RQ14B&psc=1&refRID=76V2Y2FVFVHNRQ2RQ14B,https://www.amazon.com/LINOVISION-Monitor-Keyboard-Control-Players/product-reviews/B07NZZ6RQW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
