,ASIN,seller,seller_link,ratings,best_sellers_rank,link_to_all_reviews
5820,B06X9WQZXG,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.0 out of 5 stars,#859 in Earbud & In-Ear Headphones,https://www.amazon.com/GoNovate-Bluetooth-Magnetic-Playtime-Wireless/product-reviews/B06X9WQZXG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5821,B000MQEHCO,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,#299 in Computer Headsets,
5822,B089KS9F1T,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,#37 in Computer Headsets,
5823,B08LPY2JZ2,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.2 out of 5 stars,"#10,465 in Video Games ( See Top 100 in Video Games ) #219 in Xbox One Headsets #1,942 in PC Accessories",
5824,B07HLR9P39,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,5.0 out of 5 stars,"#7,387 in Over-Ear Headphones",
5825,B081PR1RCZ,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,"#37,353 in Electronics ( See Top 100 in Electronics ) #1,355 in Power Strips",
5826,B000EIWCFE,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,"#2,986 in Earbud & In-Ear Headphones",
5827,B085XP9ZY5,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.3 out of 5 stars,"#1,517 in Earbud & In-Ear Headphones",https://www.amazon.com/Monster-Headphones-Solitaire-Bluetooth-Connection/product-reviews/B085XP9ZY5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5828,B01K8T34HS,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.6 out of 5 stars,#526 in Headphone Extension Cords,https://www.amazon.com/REYTID-Replacement-Control-Ludacris-Headphones/product-reviews/B01K8T34HS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5829,,,,,,
5830,B00A2KFRBA,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.0 out of 5 stars,"#44,058 in Electronics ( See Top 100 in Electronics ) #2,050 in Portable Bluetooth Speakers",
5831,B08M9SKXGC,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.5 out of 5 stars,"#4,697 in Earbud & In-Ear Headphones",https://www.amazon.com/Headphones-Foncent-Earbuds-Braided-Earphones/product-reviews/B08M9SKXGC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5832,B08B8XVBM6,,,4.1 out of 5 stars,#278 in Over-Ear Headphones,/Jabra-Evolve2-Wireless-Headphones-Link380a/product-reviews/B08B8XVBM6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5833,B08M9SKXGC,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.5 out of 5 stars,"#4,697 in Earbud & In-Ear Headphones",https://www.amazon.com/Headphones-Foncent-Earbuds-Braided-Earphones/product-reviews/B08M9SKXGC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5834,B08NDLQX26,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#28,912 in Video Games ( See Top 100 in Video Games ) #361 in PC Virtual Reality Headsets",
5835,B084YWR8XB,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.2 out of 5 stars,"#9,853 in Video Games ( See Top 100 in Video Games ) #377 in PC Game Headsets",https://www.amazon.com/Fantech-Headset-Surround-Digital-Headphones/product-reviews/B084YWR8XB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5836,B08WNQCCLY,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,5.0 out of 5 stars,"#8,674 in Earbud & In-Ear Headphones",
5837,B002VA464S,,,4.6 out of 5 stars,#22 in Computer Microphones,/Blue-Yeti-USB-Microphone-Silver/product-reviews/B002VA464S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5838,B07W42NVJ7,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,#835 in Headphone Adapters,https://www.amazon.com/6-35mm-Headphones-Adapter-Converter-Pack-Gold/product-reviews/B07W42NVJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5839,B08864591G,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.3 out of 5 stars,"#10,562 in Earbud & In-Ear Headphones",
5840,B08T7HSWTV,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.8 out of 5 stars,"#32,885 in Video Games ( See Top 100 in Video Games ) #912 in PC Game Headsets",
5841,B08DJ34QQ2,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.8 out of 5 stars,#51 in Over-Ear Headphones,
5842,B07DB4YM9L,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.9 out of 5 stars,#454 in Headphone Extension Cords,
5843,B08GKFV7BK,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.8 out of 5 stars,"#4,734 in Headphone Cases",
5844,B07PSNQ79J,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.6 out of 5 stars,"#1,887 in Headphone Earpads",https://www.amazon.com/Oriolus-Replacement-Cushions-Headphones-Porcelain/product-reviews/B07PSNQ79J/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5845,B08VGZCB84,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,1.0 out of 5 stars,"#87,722 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #63,451 in Cell Phone Accessories",
5846,B08VHDWZ1V,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.5 out of 5 stars,"#3,337 in Earbud & In-Ear Headphones",
5847,B086V34PC6,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.2 out of 5 stars,"#6,664 in Over-Ear Headphones",
5848,B08T65XYMY,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.0 out of 5 stars,"#5,171 in Earbud & In-Ear Headphones",
5849,B08MW48XB5,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.5 out of 5 stars,"#1,561 in Headphone Adapters",
5850,B08W34NBYY,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,1.0 out of 5 stars,"#3,613 in Earbud & In-Ear Headphones",
5851,B08B5FZP1N,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.6 out of 5 stars,#51 in Earbud & In-Ear Headphones,https://www.amazon.com/Microphone-Isolating-Headphones-Definition-Compatible/product-reviews/B08B5FZP1N/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5852,B08JYSC56D,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,#113 in Computer Headsets,
5853,B089KS9F1T,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,#37 in Computer Headsets,
5854,B00C0NWBEI,,,4.2 out of 5 stars,#78 in Computer Headsets,
5855,B08JYFBVTM,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.2 out of 5 stars,"#19,993 in Video Games ( See Top 100 in Video Games ) #655 in PC Game Headsets",https://www.amazon.com/Eachbid-Earphone-Headphones-Notebook-Computer/product-reviews/B08JYFBVTM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5856,B08B3HM2GB,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.5 out of 5 stars,"#17,618 in Earbud & In-Ear Headphones",
5857,B079GYWPJN,,,3.5 out of 5 stars,"#2,667 in Earbud & In-Ear Headphones",/Sony-Wireless-Bluetooth-Headphones-Built/product-reviews/B079GYWPJN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5858,B08CY4CFLG,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,,,
5859,B082VRPVLS,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.7 out of 5 stars,"#5,829 in Earbud & In-Ear Headphones",
5860,B083FHH8DC,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#4,575 in Video Games ( See Top 100 in Video Games ) #19 in Sega Genesis Games, Consoles & Accessories #37 in GameBoy Advance Games, Consoles & Accessories #159 in PlayStation 4 Headsets",
5861,B082S9VWTD,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.8 out of 5 stars,"#4,063 in Earbud & In-Ear Headphones",https://www.amazon.com/Bluetooth-Canceling-Headphones-Waterproof-Earphones/product-reviews/B082S9VWTD/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5862,B08B8XVBM6,,,4.1 out of 5 stars,#278 in Over-Ear Headphones,/Jabra-Evolve2-Wireless-Headphones-Link380a/product-reviews/B08B8XVBM6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5863,B08DJ34QQ2,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.8 out of 5 stars,#51 in Over-Ear Headphones,
5864,B07C195416,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,5.0 out of 5 stars,"#3,246 in On-Ear Headphones",
5865,B07VKJKC4B,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.4 out of 5 stars,"#21,281 in Video Games ( See Top 100 in Video Games ) #681 in PC Game Headsets",https://www.amazon.com/Headset-Microphone-ONE-maxin-Headphones-Cancelling/product-reviews/B07VKJKC4B/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5866,B01H2YOB6U,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#5,919 in Video Games ( See Top 100 in Video Games ) #270 in PC Game Headsets",https://www.amazon.com/Wolf-Surround-Microphone-Isolating-Breathing/product-reviews/B01H2YOB6U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5867,B077GRPWJW,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.6 out of 5 stars,#252 in Stereo 1/4-inch & 1/8-inch Jack Cables,https://www.amazon.com/CableCreation-Adapter-Coupler-Speakers-Headphones/product-reviews/B077GRPWJW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5868,B0891S9CLD,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.8 out of 5 stars,"#1,896 in USB Fans",
5869,B07B6JPMYS,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#2,701 in Headphone Earpads",https://www.amazon.com/Headphone-Headband-Cushion-Replacement-Sennheiser/product-reviews/B07B6JPMYS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5870,B08TSX43M9,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.5 out of 5 stars,#20 in MP3 Player Bluetooth Transmitters,
5871,B00E8BDS60,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.5 out of 5 stars,#783 in Earbud & In-Ear Headphones,https://www.amazon.com/Soundcore-Bluetooth-Architecture-Performance-Personalized/product-reviews/B00E8BDS60/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5872,B08FDP6K2D,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.5 out of 5 stars,"#6,453 in Headphone Earpads",
5873,B00Z93PXCI,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#1,059 in On-Ear Headphones",
5874,B073F894DY,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,"#2,366 in On-Ear Headphones",https://www.amazon.com/RockPapa-Headphones-Foldable-Adjustable-Headband/product-reviews/B073F894DY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5875,B08B62TC1K,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.4 out of 5 stars,#324 in Computer Headsets,https://www.amazon.com/Mpow-Single-Sided-Microphone-Headphone-Comfort-fit/product-reviews/B08B62TC1K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5876,B08B69NMQV,,,5.0 out of 5 stars,"#49,899 in Video Games ( See Top 100 in Video Games ) #1,320 in PC Game Headsets",
5877,B07X337PM9,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.0 out of 5 stars,"#8,044 in Video Games ( See Top 100 in Video Games ) #324 in PC Game Headsets",https://www.amazon.com/Replacement-Kingston-Headset-Headphone-Microphone/product-reviews/B07X337PM9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5878,,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,,,
5879,B06X9S9DQF,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,"#7,228 in Earbud & In-Ear Headphones",
5880,B07ZRT9FLP,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,5.0 out of 5 stars,"#5,093 in Stereo 1/4-inch & 1/8-inch Jack Cables",https://www.amazon.com/Cordable-Replacement-Professional-Studio-Headphones/product-reviews/B07ZRT9FLP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5881,B07PSM6114,,,4.0 out of 5 stars,"#3,083 in Over-Ear Headphones #8,537 in Earbud & In-Ear Headphones",/TCL-ELIT400NC-Headphones-Cancelling-Bluetooth/product-reviews/B07PSM6114/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5882,B08DCTQSCG,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.7 out of 5 stars,"#7,406 in Headphone Cases",
5883,B089KS9F1T,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,#37 in Computer Headsets,
5884,B00NSIB05K,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.3 out of 5 stars,,
5885,B08PTQK89Y,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.5 out of 5 stars,#620 in Headphone Extension Cords,
5886,B016BGLTEC,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.3 out of 5 stars,"#9,467 in Video Games ( See Top 100 in Video Games ) #239 in PlayStation 4 Headsets",https://www.amazon.com/BlueFire-Controller-Cancelling-Headphones-Surround/product-reviews/B016BGLTEC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5887,B079Y46M3N,,,4.1 out of 5 stars,#499 in Audio & Video Selector Boxes,/Selector-Sharing-headphone-earphone-selector/product-reviews/B079Y46M3N/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5888,B085FP2SD6,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.4 out of 5 stars,"#11,266 in Earbud & In-Ear Headphones",
5889,B08M43L93C,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.5 out of 5 stars,#191 in Headphone Adapters,
5890,B01MCY4UYM,,,4.4 out of 5 stars,"#1,635 in On-Ear Headphones #2,914 in Over-Ear Headphones",/Marshall-Bluetooth-Wireless-Headphone-04091742/product-reviews/B01MCY4UYM/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5891,B082CLGR3K,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.8 out of 5 stars,"#2,529 in On-Ear Headphones #4,686 in Over-Ear Headphones",
5892,B08B8XVBM6,,,4.1 out of 5 stars,#278 in Over-Ear Headphones,/Jabra-Evolve2-Wireless-Headphones-Link380a/product-reviews/B08B8XVBM6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5893,B08DJ34QQ2,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.8 out of 5 stars,#51 in Over-Ear Headphones,
5894,B07R64BLJT,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.3 out of 5 stars,#601 in Telephone Headsets,https://www.amazon.com/Telephone-Cancelling-Microphone-Compatible-Connector/product-reviews/B07R64BLJT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5895,B074QQQ51L,,,4.0 out of 5 stars,"#2,184 in Earbud & In-Ear Headphones",/RHA-S500-Universal-Earphones-Ear/product-reviews/B074QQQ51L/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5896,B07C389PXC,,,,,
5897,B08GLTBD78,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.3 out of 5 stars,"#53,350 in Video Games ( See Top 100 in Video Games ) #721 in PlayStation 4 Headsets #1,396 in PC Game Headsets",https://www.amazon.com/Microphone-Nintendo-Headphones-Isolation-Headphone/product-reviews/B08GLTBD78/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5898,B07PZ5RYM4,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.7 out of 5 stars,"#1,314 in Headphone Earpads",https://www.amazon.com/Headband-Replacement-Compatible-Headphones-Screwdriver/product-reviews/B07PZ5RYM4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5899,B07HHZRFWG,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.8 out of 5 stars,"#2,940 in Earbud & In-Ear Headphones",
5900,B06XPMNK71,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.0 out of 5 stars,"#2,832 in On-Ear Headphones",https://www.amazon.com/Audio-Technica-ATH-AR3iSWH-SonicFuel-Headphones-Control/product-reviews/B06XPMNK71/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5901,B076P97BG8,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,3.6 out of 5 stars,"#3,938 in Earbud & In-Ear Headphones",
5902,,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,,,
5903,B08XYQH17Z,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,5.0 out of 5 stars,#26 in MP3 Player Bluetooth Transmitters,
5904,B015ZE26FW,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,"#8,691 in Earbud & In-Ear Headphones",https://www.amazon.com/TomTom-9R0M-000-00-Spark-Bluetooth-Headphones/product-reviews/B015ZE26FW/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5905,B07W1G3XT1,,,4.6 out of 5 stars,"#3,276 in Earbud & In-Ear Headphones",/Bose-SoundSport-Headphones-Apple-Devices/product-reviews/B07W1G3XT1/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
5906,B00M2EOUT4,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,"#1,395 in Headphone Earpads",
5907,B089KS9F1T,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.1 out of 5 stars,#37 in Computer Headsets,
5908,,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,,"#1,745 in Audio & Video Power Cables",
5909,B08TTRVS2M,cosmonic,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AP4XNPLE1XK1&isAmazonFulfilled=1,4.0 out of 5 stars,"#70,164 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #345 in Cell Phone Armbands",
